Ponto,Projeto,Equipe,Data/hora,Espécie,Poste,Área,Altura (m),DAP (cm),Acesso,Dist. BT (cm),Dist. MT (cm),Dist. AT (cm),Latitude,Longitude,Qtd fotos,Foto (link),Sincronizado
V0001,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 08:21:12",Mangueira,428311,URBANO,12,120,Sim,200,50,0,-10.7255155,-48.3938539,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0001F1.jpg,Não
V0002,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 08:27:57",Pequi,432467,URBANO,7,120,Sim,50,200,0,-10.7274788,-48.3866436,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0002F1.jpg,Não
V0003,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 08:33:06",Mangueira,1603202,URBANO,9,100,Sim,300,100,0,-10.725426,-48.3858752,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0003F1.jpg,Não
V0004,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 08:44:03",Mangueira,473665,URBANO,6.5,80,Sim,0,50,0,-10.7234754,-48.3875068,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0004F1.jpg,Não
V0005,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 08:46:36",Mangueira,1603092,URBANO,10.5,130,Sim,0,0,0,-10.7232953,-48.388379,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0005F1.jpg,Não
V0006,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 08:48:25",Outros,474716,URBANO,7,50,Sim,0,0,0,-10.7229354,-48.3888592,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0006F1.jpg,Não
V0007,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 08:56:58",Cajueiro,476166,URBANO,5,60,Sim,0,200,0,-10.7209085,-48.3826411,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0007F1.jpg,Não
V0008,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 09:05:13",Cajueiro,474814,URBANO,8,70,Sim,0,50,0,-10.7149579,-48.3900313,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0008F1.jpg,Não
V0009,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 09:27:18",Pequi,475097,URBANO,6,50,Sim,0,150,0,-10.7163046,-48.3915026,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0009F1.jpg,Não
V0010,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 09:56:58",Babaçu,1579694,URBANO,7,60,Sim,300,100,0,-10.7240082,-48.3937906,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0010F1.jpg,Não
V0011,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 10:02:13",Cajueiro,430431,URBANO,11,115,Sim,50,50,0,-10.7243182,-48.3976492,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0011F1.jpg,Não
V0012,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 10:04:30",Cajueiro,47998469,URBANO,11.5,90,Sim,100,0,0,-10.7240386,-48.3961164,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0012F1.jpg,Não
V0013,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 10:07:08",Mangueira,432487,URBANO,10,100,Sim,300,50,0,-10.7234298,-48.3940253,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0013F1.jpg,Não
V0014,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 10:08:14",Cajueiro,430170,URBANO,10,80,Sim,300,50,0,-10.7234194,-48.3940435,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0014F1.jpg,Não
V0015,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 10:13:14",Outros,430023,URBANO,,20,Sim,50,250,0,-10.72829,-48.3982183,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0015F1.jpg,Não
V0016,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 10:17:13",Mangueira,430025,URBANO,7,60,Sim,0,50,0,-10.7286854,-48.3982702,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0016F1.jpg,Não
V0017,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 10:26:59",Outros,141662,URBANO,7,110,Sim,100,100,0,-10.7304246,-48.4008038,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0017F1.jpg,Não
V0018,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 10:46:16",Outros,1870991,URBANO,6,50,Sim,0,200,0,-10.723987,-48.3997098,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0018F1.jpg,Não
V0019,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 10:55:40",Mangueira,474671,URBANO,4.5,100,Sim,300,150,0,-10.7232623,-48.4110262,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0019F1.jpg,Não
V0020,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 11:01:47",Mangueira,1603912,URBANO,10,120,Sim,300,50,0,-10.7234411,-48.411756,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0020F1.jpg,Não
V0021,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 11:07:21",Babaçu,431276,URBANO,5,50,Sim,0,100,0,-10.7253598,-48.4114064,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0021F1.jpg,Não
V0022,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 11:12:51",Outros,430530,URBANO,5,45,Sim,0,250,0,-10.7295438,-48.4097472,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0022F1.jpg,Não
V0023,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 14:27:23",Mangueira,47745192,URBANO,10,80,Sim,200,100,0,-10.7222488,-48.4126897,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0023F1.jpg,Não
V0024,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 14:31:51",Outros,472920,URBANO,6.5,40,Sim,0,0,0,-10.7191434,-48.4131418,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0024F1.jpg,Não
V0025,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 14:38:28",Outros,475725,URBANO,12,50,Sim,50,50,0,-10.7146289,-48.4134537,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0025F1.jpg,Não
V0026,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 14:51:31",Outros,450542,URBANO,10,70,Sim,100,100,0,-10.7151195,-48.4086393,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0026F1.jpg,Não
V0027,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 14:55:21",Mogno,39363136,URBANO,10,70,Sim,300,50,0,-10.7167558,-48.4063536,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0027F1.jpg,Não
V0028,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 15:20:03",Outros,91904,URBANO,12,120,Sim,50,50,0,-10.7085072,-48.412593,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0028F1.jpg,Não
V0029,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 15:37:27",Outros,138142,URBANO,9,70,Sim,0,0,0,-10.7050235,-48.4139426,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0029F1.jpg,Não
V0030,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 15:53:52",Outros,432474,URBANO,7,50,Sim,50,100,0,-10.7022501,-48.4065504,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0030F1.jpg,Não
V0031,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 15:55:59",Mangueira,432473,URBANO,7,70,Sim,0,200,0,-10.7019718,-48.4061685,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0031F1.jpg,Não
V0032,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 16:12:55",Outros,91677,URBANO,7,50,Sim,200,50,0,-10.7073059,-48.4080281,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0032F1.jpg,Não
V0033,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 16:25:58",Outros,39105514,URBANO,6,70,Sim,50,50,0,-10.7093853,-48.410995,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0033F1.jpg,Não
V0034,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 16:27:49",Pequi,91906,URBANO,8,90,Sim,50,100,0,-10.7096031,-48.4108105,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0034F1.jpg,Não
V0035,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 16:33:52",Cajueiro,207199,URBANO,7,130,Sim,0,150,0,-10.7114397,-48.4078869,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0035F1.jpg,Não
V0036,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 16:36:37",Mangueira,448993,URBANO,13,130,Sim,100,50,0,-10.7112715,-48.4081794,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0036F1.jpg,Não
V0037,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 16:47:44",Outros,445956,URBANO,6,40,Sim,300,100,0,-10.7146335,-48.4095684,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0037F1.jpg,Não
V0038,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 16:49:09",Mogno,451988,URBANO,6,100,Sim,300,50,0,-10.714823,-48.4098558,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0038F1.jpg,Não
V0039,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 16:54:29",Outros,450762,URBANO,9,70,Sim,150,0,0,-10.7109774,-48.4070785,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0039F1.jpg,Não
V0040,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 16:56:09",Outros,450763,URBANO,11,50,Sim,50,0,0,-10.710717,-48.4068434,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0040F1.jpg,Não
V0041,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 17:05:30",Outros,1149928,URBANO,12,80,Sim,0,50,0,-10.7081732,-48.4043456,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0041F1.jpg,Não
V0042,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 17:14:34",Mangueira,1604307,URBANO,12,70,Sim,300,0,0,-10.7058839,-48.4034988,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0042F1.jpg,Não
V0043,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 17:22:45",Outros,475453,URBANO,20,190,Sim,300,100,0,-10.7099716,-48.401266,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0043F1.jpg,Não
V0044,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 17:31:16",Mangueira,451202,URBANO,12,100,Sim,0,0,0,-10.7113328,-48.4049169,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0044F1.jpg,Não
V0045,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 17:43:52",Babaçu,473244,URBANO,12.5,50,Sim,200,100,0,-10.7064781,-48.4013856,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0045F1.jpg,Não
V0046,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 17:47:29",Outros,91886,URBANO,6,40,Sim,50,250,0,-10.7055147,-48.4013716,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0046F1.jpg,Não
V0047,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 17:51:08",Outros,472973,URBANO,11,60,Sim,0,0,0,-10.7051986,-48.400486,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0047F1.jpg,Não
V0048,Rota Teste Porto Nacional,Enecol Centro,"01/07/2026, 17:56:25",Outros,475674,URBANO,11,60,Sim,100,50,0,-10.7050518,-48.3996688,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER0048F1.jpg,Não
V20260702080057105985892,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 08:00:56",Mangueira,140790,URBANO,11,100,Sim,100,50,0,-10.6891243,-48.3804724,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702080057105985892F1.jpg,Não
V20260702080834181737127,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 08:08:33",Babaçu,473153,URBANO,12,120,Sim,100,100,0,-10.6926414,-48.3818367,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702080834181737127F1.jpg,Não
V20260702081437952576112,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 08:14:37",Outros,449311,URBANO,11,80,Sim,300,50,0,-10.6942844,-48.3867504,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702081437952576112F1.jpg,Não
V20260702081920153451669,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 08:19:19",Outros,475867,URBANO,8,100,Sim,0,50,0,-10.6903997,-48.389632,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702081920153451669F1.jpg,Não
V20260702093738902428650,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 09:37:38",Outros,1068230,URBANO,3,30,Sim,300,300,0,-10.6806973,-48.3926039,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702093738902428650F1.jpg,Não
V20260702094555263431488,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 09:45:54",Mangueira,449264,URBANO,12,120,Sim,300,50,0,-10.6827902,-48.3928017,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702094555263431488F1.jpg,Não
V20260702095434148096677,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 09:54:33",Mangueira,1087603,URBANO,6,45,Sim,100,300,0,-10.6814032,-48.3944199,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702095434148096677F1.jpg,Não
V20260702095605770448071,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 09:56:04",Mangueira,1367732,URBANO,5,40,Sim,150,300,0,-10.6808806,-48.3943861,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702095605770448071F1.jpg,Não
V20260702095901566810209,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 09:59:00",Pequi,452002,URBANO,6,90,Sim,0,200,0,-10.6808334,-48.3940369,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702095901566810209F1.jpg,Não
V20260702100149676611975,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 10:01:48",Mangueira,474276,URBANO,7,90,Sim,0,150,0,-10.6791876,-48.3945404,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702100149676611975F1.jpg,Não
V20260702100302379734870,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 10:03:01",Pequi,474276,URBANO,6,70,Sim,50,250,0,-10.679187,-48.3947464,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702100302379734870F1.jpg,Não
V20260702100420230494936,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 10:04:19",Mangueira,474275,URBANO,11,120,Sim,0,50,0,-10.679369,-48.3949807,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702100420230494936F1.jpg,Não
V20260702102046452062847,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 10:20:45",Oiti,474272,URBANO,5,50,Sim,150,300,0,-10.6797456,-48.3962232,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702102046452062847F1.jpg,Não
V20260702102204057637590,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 10:22:03",Oiti,474272,URBANO,3.5,40,Sim,300,300,0,-10.6799147,-48.3962471,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702102204057637590F1.jpg,Não
V20260702102528893459555,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 10:25:28",Cajueiro,475264,URBANO,10,80,Sim,100,250,0,-10.6803398,-48.3979318,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702102528893459555F1.jpg,Não
V20260702105510133889942,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 10:55:09",Outros,1604449,URBANO,3,30,Sim,300,300,0,-10.6807605,-48.3993199,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702105510133889942F1.jpg,Não
V20260702105841508381845,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 10:58:40",Babaçu,475259,URBANO,7,60,Sim,50,100,0,-10.6804255,-48.3998551,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702105841508381845F1.jpg,Não
V20260702105942399188744,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 10:59:41",Outros,1604456,URBANO,7,50,Sim,50,100,0,-10.6805995,-48.3998673,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702105942399188744F1.jpg,Não
V20260702110507995061079,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 11:05:07",Outros,473736,URBANO,10,60,Sim,200,250,0,-10.6793567,-48.4017583,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702110507995061079F1.jpg,Não
V20260702110844125351722,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 11:08:43",Oiti,475267,URBANO,5,80,Sim,50,300,0,-10.6785951,-48.4015677,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702110844125351722F1.jpg,Não
V20260702111047052370574,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 11:10:46",Oiti,91633,URBANO,5,40,Sim,0,300,0,-10.6783927,-48.4008655,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702111047052370574F1.jpg,Não
V20260702111519332791200,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 11:15:18",Pequi,473739,URBANO,6,75,Sim,0,200,0,-10.6800587,-48.4018996,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702111519332791200F1.jpg,Não
V20260702111703912126362,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 11:17:03",Outros,473740,URBANO,7,70,Sim,0,50,0,-10.6800811,-48.4021776,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702111703912126362F1.jpg,Não
V20260702112249934848177,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 11:22:48",Outros,832934,URBANO,10,100,Sim,0,150,0,-10.6802855,-48.4028128,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702112249934848177F1.jpg,Não
V20260702142420414969636,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 14:24:19",Oiti,471927,URBANO,5,60,Sim,100,300,0,-10.680846,-48.4008001,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702142420414969636F1.jpg,Não
V20260702142529669883885,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 14:25:28",Mangueira,471927,URBANO,10,120,Sim,0,150,0,-10.6809718,-48.4006953,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702142529669883885F1.jpg,Não
V20260702142810597720197,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 14:28:09",Oiti,48496636,URBANO,6.5,60,Sim,50,300,0,-10.6818824,-48.4013475,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702142810597720197F1.jpg,Não
V20260702143128403831031,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 14:31:27",Mangueira,58561597,URBANO,6,130,Sim,150,300,0,-10.682506,-48.4007384,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702143128403831031F1.jpg,Não
V20260702143244562112779,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 14:32:43",Outros,58561597,URBANO,10,130,Sim,0,300,0,-10.6825351,-48.4005572,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702143244562112779F1.jpg,Não
V20260702143534856659635,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 14:35:33",Cajueiro,451709,URBANO,5,60,Sim,50,300,0,-10.6842783,-48.400513,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702143534856659635F1.jpg,Não
V20260702144227613581714,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 14:42:26",Oiti,446495,URBANO,3.5,50,Sim,300,300,0,-10.6850139,-48.4006495,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702144227613581714F1.jpg,Não
V20260702144628657922604,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 14:46:27",Oiti,446496,URBANO,6.5,60,Sim,0,300,0,-10.6851609,-48.4009102,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702144628657922604F1.jpg,Não
V20260702144755120422032,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 14:47:54",Oiti,451699,URBANO,6,100,Sim,50,300,0,-10.685114,-48.4010433,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702144755120422032F1.jpg,Não
V20260702145349444764363,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 14:53:47",Oiti,450756,URBANO,5,90,Sim,200,300,0,-10.6870263,-48.4020107,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702145349444764363F1.jpg,Não
V20260702145602948700610,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 14:56:01",Outros,91928,URBANO,4,50,Sim,300,300,0,-10.6868536,-48.4017925,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702145602948700610F1.jpg,Não
V20260702150123600948666,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 15:01:22",Oiti,1187371,URBANO,4,50,Sim,300,300,0,-10.6874241,-48.4036798,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702150123600948666F1.jpg,Não
V20260702150242266938193,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 15:02:41",Mangueira,446206,URBANO,7,120,Sim,0,300,0,-10.6877121,-48.4038485,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702150242266938193F1.jpg,Não
V20260702150359964673049,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 15:03:58",Mangueira,1187371,URBANO,8,120,Sim,0,300,0,-10.6877527,-48.4038964,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702150359964673049F1.jpg,Não
V20260702150601554287518,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 15:06:00",Babaçu,446205,URBANO,7,80,Sim,0,300,0,-10.6879332,-48.4040352,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702150601554287518F1.jpg,Não
V20260702150721746629710,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 15:07:20",Babaçu,446205,URBANO,7,,Sim,0,200,0,-10.6878966,-48.4040403,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702150721746629710F1.jpg,Não
V20260702150828354550855,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 15:08:27",Mangueira,446204,URBANO,12,150,Sim,0,0,0,-10.6879992,-48.4040698,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702150828354550855F1.jpg,Não
V20260702150946887456948,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 15:09:45",Oiti,446204,URBANO,6,100,Sim,50,300,0,-10.6881909,-48.4040254,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702150946887456948F1.jpg,Não
V20260702151613716987665,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 15:16:12",Cajueiro,45898600,URBANO,7,70,Sim,50,300,0,-10.6893875,-48.4024024,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702151613716987665F1.jpg,Não
V20260702151803771118740,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 15:18:02",Pequi,45898620,URBANO,10,110,Sim,0,50,0,-10.6892705,-48.4019871,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702151803771118740F1.jpg,Não
V20260702151945773542921,Rota Teste Porto Nacional,Enecol Centro,"02/07/2026, 15:19:44",Pequi,45898630,URBANO,11,130,Sim,50,50,0,-10.689219,-48.4017181,3,https://raw.githubusercontent.com/LGRSV/vera-vegetacao/main/fotos/Enecol-Centro/VER20260702151945773542921F1.jpg,Não
